id	date	changeType	stateId	raceType	raceId	candidateName	partyId	fractionReporting
606	2016-11-04T17:50:47.427Z	lead	NH	house	NH01	Guinta	gop	0.5486725663716814
607	2016-11-04T17:51:08.600Z	lead	CT	house	CT03	DeLauro	dem	0.5117647058823529
608	2016-11-04T17:51:08.600Z	lead	NY	house	NY26	Higgins	dem	0.3265602322206096
609	2016-11-04T17:51:08.600Z	lead	NY	house	NY08	Jeffries	dem	0.27153558052434457
610	2016-11-04T17:51:08.600Z	lead	NY	house	NY20	Vitollo	gop	0.2507936507936508
611	2016-11-04T17:51:08.600Z	lead	NY	house	NY27	Collins	gop	0.2603648424543947
612	2016-11-04T17:51:08.600Z	lead	OH	house	OH15	Stivers	gop	0.2635024549918167
613	2016-11-04T17:51:08.600Z	lead	OH	house	OH05	Latta	gop	0.29194630872483224
614	2016-11-04T17:51:31.111Z	win	DE	president	DE	Trump	gop	1
615	2016-11-04T17:51:31.111Z	lead	TN	president	TN	Clinton	dem	0.5328282828282829
616	2016-11-04T17:51:31.111Z	lead	MA	house	MA09	Keating	dem	0.5045045045045045
617	2016-11-04T17:51:31.111Z	lead	TN	house	TN04	DesJarlais	gop	0.6208333333333333
618	2016-11-04T17:51:31.111Z	lead	TN	house	TN08	Kustoff	gop	0.5546558704453441
619	2016-11-04T17:51:52.770Z	lead	CO	president	CO	Trump	gop	0.5049342105263158
620	2016-11-04T17:51:52.770Z	lead	CO	house	CO04	Seay	dem	0.5118577075098815
621	2016-11-04T17:51:52.770Z	lead	CO	house	CO07	Athanasopoulos	gop	0.7558139534883721
622	2016-11-04T17:52:15.307Z	lead	AZ	house	AZ01	Babeu	gop	0.3727598566308244
655	2016-11-04T17:52:37.241Z	win	AZ	house	AZ08	Franks	gop	0.9225352112676056
624	2016-11-04T17:52:37.241Z	lead	SC	president	SC	Clinton	dem	0.25022341376228774
625	2016-11-04T17:52:37.241Z	lead	PA	senate	PAS3	Toomey	gop	0.5325398558637257
626	2016-11-04T17:52:37.241Z	lead	HI	house	HI02	Gabbard	dem	0.753731343283582
627	2016-11-04T17:52:37.241Z	lead	PA	house	PA04	Perry	gop	0.5604026845637584
628	2016-11-04T17:52:37.241Z	lead	PA	house	PA06	Costello	gop	0.603125
629	2016-11-04T17:52:57.923Z	lead	MD	president	MD	Clinton	dem	0.5047762694821518
630	2016-11-04T17:52:57.923Z	lead	NM	president	NM	Clinton	dem	0.5
631	2016-11-04T17:52:57.923Z	lead	IA	president	IA	Trump	gop	0.5615514333895447
632	2016-11-04T17:52:57.923Z	lead	IA	senate	IAS3	Grassley	gop	0.554806070826307
633	2016-11-04T17:52:57.923Z	lead	IA	house	IA02	Loebsack	dem	0.5141509433962265
634	2016-11-04T17:52:57.923Z	lead	MD	house	MD05	Hoyer	dem	0.5874439461883408
635	2016-11-04T17:52:57.923Z	lead	MD	house	MD06	Delaney	dem	0.5254237288135594
636	2016-11-04T17:52:57.923Z	lead	MD	house	MD08	Cox	gop	0.5686274509803921
637	2016-11-04T17:52:57.923Z	lead	TX	house	TX23	Hurd	gop	0.5045592705167173
638	2016-11-04T17:52:57.923Z	lead	TX	house	TX31	Carter	gop	0.5754716981132075
661	2016-11-04T17:53:19.178Z	win	NY	house	NY16	Engel	dem	0.45257452574525747
683	2016-11-04T17:53:19.178Z	win	NC	house	NC07	Rouzer	gop	0.8357487922705314
641	2016-11-04T17:53:19.178Z	lead	MS	president	MS	Trump	gop	0.5472114853672004
642	2016-11-04T17:53:19.178Z	lead	MO	senate	MOS3	Blunt	gop	0.6541190990435051
643	2016-11-04T17:53:19.178Z	lead	MI	house	MI11	Kumar	dem	0.5167785234899329
644	2016-11-04T17:53:19.178Z	lead	MI	house	MI14	Lawrence	dem	0.5144356955380578
645	2016-11-04T17:53:19.178Z	lead	MO	house	MO01	Clay	dem	0.694331983805668
646	2016-11-04T17:53:19.178Z	lead	MO	house	MO05	Cleaver	dem	0.6721763085399449
647	2016-11-04T17:53:19.178Z	lead	NC	house	NC01	Butterfield	dem	0.6275303643724697
648	2016-11-04T17:53:19.178Z	lead	LA	house	LA04	Baucum	gop	0.76
649	2016-11-04T17:53:19.178Z	lead	MI	house	MI13	Gorman	gop	0.2810304449648712
650	2016-11-04T17:53:19.178Z	lead	MS	house	MS01	Kelly	gop	0.5531914893617021
651	2016-11-04T17:53:19.178Z	lead	MO	house	MO06	Graves	gop	0.5
652	2016-11-04T17:53:19.178Z	lead	OR	house	OR05	Willis	gop	0.3116438356164384
701	2016-11-04T17:53:44.576Z	win	TX	house	TX14	Weber	gop	0.7017543859649122
702	2016-11-04T17:53:44.576Z	win	TX	house	TX22	Olson	gop	0.7391304347826086
655	2016-11-04T17:53:44.576Z	lead	CA	house	CA12	Pelosi	dem	0.32375478927203066
656	2016-11-04T17:53:44.576Z	lead	CA	house	CA09	McNerney	dem	0.2777777777777778
657	2016-11-04T17:53:44.576Z	lead	CA	house	CA01	La Malfa	gop	0.3205521472392638
658	2016-11-04T17:53:44.576Z	lead	CA	house	CA04	McClintock	gop	0.6424501424501424
659	2016-11-04T17:53:44.576Z	lead	VA	house	VA01	Wittman	gop	0.5
694	2016-11-04T17:54:05.830Z	win	CA	house	CA48	Rohrabacher	gop	0.9105145413870246
695	2016-11-04T17:54:05.830Z	win	DE	house	DE01	Reigle	gop	1
662	2016-11-04T17:54:05.830Z	lead	MT	president	MT	Trump	gop	0.5291545189504373
663	2016-11-04T17:54:05.830Z	lead	NH	president	NH	Trump	gop	0.5266666666666666
664	2016-11-04T17:54:05.830Z	lead	NH	senate	NHS3	Ayotte	gop	0.5266666666666666
665	2016-11-04T17:54:05.830Z	lead	MN	house	MN04	McCollum	dem	0.7860262008733624
666	2016-11-04T17:54:05.830Z	lead	MT	house	MT01	Juneau	dem	0.5291545189504373
667	2016-11-04T17:54:05.830Z	lead	OH	house	OH02	Wenstrup	gop	0.7854671280276817
668	2016-11-04T17:54:27.670Z	win	DC	president	DC	Clinton	dem	0.0979020979020979
693	2016-11-04T17:54:27.670Z	win	NY	house	NY08	Jeffries	dem	0.6235955056179775
670	2016-11-04T17:54:27.670Z	lead	FL	president	FL	Trump	gop	0.275235646958012
671	2016-11-04T17:54:27.670Z	lead	ND	president	ND	Trump	gop	0.7986111111111112
672	2016-11-04T17:54:27.670Z	lead	ND	senate	NDS3	Hoeven	gop	0.7986111111111112
673	2016-11-04T17:54:27.670Z	lead	NY	house	NY14	Crowley	dem	0.30288461538461536
674	2016-11-04T17:54:27.670Z	lead	NY	house	NY04	Rice	dem	0.7507739938080495
675	2016-11-04T17:54:27.670Z	lead	NY	house	NY05	Meeks	dem	0.31072210065645517
676	2016-11-04T17:54:27.670Z	lead	NY	house	NY07	Velazquez	dem	0.5644820295983086
677	2016-11-04T17:54:27.670Z	lead	NY	house	NY09	Clarke	dem	0.717479674796748
678	2016-11-04T17:54:27.670Z	lead	TN	house	TN09	Cohen	dem	0.689922480620155
679	2016-11-04T17:54:27.670Z	lead	FL	house	FL15	Ross	gop	0.3386243386243386
680	2016-11-04T17:54:27.670Z	lead	FL	house	FL25	Diaz-Balart	gop	0.3431952662721893
681	2016-11-04T17:54:27.670Z	lead	FL	house	FL05	Smith	gop	0.2857142857142857
682	2016-11-04T17:54:27.670Z	lead	NY	house	NY11	Donovan	gop	0.5067873303167421
683	2016-11-04T17:54:27.670Z	lead	ND	house	ND01	Cramer	gop	0.7986111111111112
684	2016-11-04T17:55:10.982Z	lead	CO	house	CO01	Stockham	gop	0.660377358490566
685	2016-11-04T17:55:33.715Z	lead	SC	house	SC06	Clyburn	dem	0.28087167070217917
686	2016-11-04T17:55:33.715Z	lead	AR	house	AR01	Crawford	gop	0.5
687	2016-11-04T17:55:33.715Z	lead	AR	house	AR03	Womack	gop	0.534
735	2016-11-04T17:55:55.151Z	win	MD	house	MD01	Harris	gop	0.7755102040816326
689	2016-11-04T17:55:55.151Z	lead	ID	president	ID	Clinton	dem	0.501039501039501
690	2016-11-04T17:55:55.151Z	lead	NV	president	NV	Clinton	dem	0.5385023898035051
691	2016-11-04T17:55:55.151Z	lead	PA	president	PA	Clinton	dem	0.5221664118803232
692	2016-11-04T17:55:55.151Z	lead	NV	senate	NVS3	Cortez Masto	dem	0.544875199150292
693	2016-11-04T17:55:55.151Z	lead	ID	senate	IDS3	Crapo	gop	0.581081081081081
694	2016-11-04T17:55:55.151Z	lead	IL	house	IL02	Kelly	dem	0.269449715370019
695	2016-11-04T17:55:55.151Z	lead	IL	house	IL07	Davis	dem	0.509212730318258
696	2016-11-04T17:55:55.151Z	lead	NE	house	NE02	Ashford	dem	0.7644787644787645
697	2016-11-04T17:55:55.151Z	lead	ID	house	ID02	Simpson	gop	0.5239043824701195
698	2016-11-04T17:55:55.151Z	lead	NE	house	NE01	Fortenberry	gop	0.7735042735042735
699	2016-11-04T17:55:55.151Z	lead	NV	house	NV02	Amodei	gop	0.5578330893118595
700	2016-11-04T17:55:55.151Z	lead	PA	house	PA11	Barletta	gop	0.5852534562211982
701	2016-11-04T17:55:55.151Z	lead	PA	house	PA15	Dent	gop	0.27245508982035926
702	2016-11-04T17:55:55.151Z	lead	PA	house	PA09	Shuster	gop	0.5557620817843866
703	2016-11-04T17:56:17.302Z	lead	SD	president	SD	Trump	gop	0.5607344632768362
704	2016-11-04T17:56:17.302Z	lead	SD	senate	SDS3	Thune	gop	0.5607344632768362
705	2016-11-04T17:56:17.302Z	lead	MI	house	MI12	Dingell	dem	0.7573770491803279
706	2016-11-04T17:56:17.302Z	lead	MI	house	MI07	Driskell	dem	0.6282051282051282
707	2016-11-04T17:56:17.302Z	lead	IN	house	IN08	Bucshon	gop	0.7829341317365269
708	2016-11-04T17:56:17.302Z	lead	IA	house	IA01	Blum	gop	0.786697247706422
709	2016-11-04T17:56:17.302Z	lead	MI	house	MI09	Morse	gop	0.3333333333333333
710	2016-11-04T17:56:17.302Z	lead	SD	house	SD01	Noem	gop	0.5607344632768362
711	2016-11-04T17:56:39.244Z	lead	WI	president	WI	Clinton	dem	0.5654696132596685
712	2016-11-04T17:56:39.244Z	lead	KS	president	KS	Trump	gop	0.7653090287667331
713	2016-11-04T17:56:39.244Z	lead	WI	senate	WIS3	Johnson	gop	0.5331491712707183
714	2016-11-04T17:56:39.244Z	lead	MO	house	MO05	Cleaver	dem	0.7575757575757576
715	2016-11-04T17:56:39.244Z	lead	TX	house	TX20	Castro	dem	0.6784313725490196
716	2016-11-04T17:56:39.244Z	lead	TX	house	TX28	Cuellar	dem	0.5666666666666667
717	2016-11-04T17:56:39.244Z	lead	TX	house	TX29	Green	dem	0.9161676646706587
718	2016-11-04T17:56:39.244Z	lead	TX	house	TX33	Veasey	dem	0.7649253731343284
719	2016-11-04T17:56:39.244Z	lead	TX	house	TX35	Doggett	dem	0.4279176201372998
720	2016-11-04T17:56:39.244Z	lead	TX	house	TX09	Green	dem	0.5492227979274611
721	2016-11-04T17:56:39.244Z	lead	VA	house	VA03	Scott	dem	0.7323943661971831
722	2016-11-04T17:56:39.244Z	lead	WI	house	WI02	Pocan	dem	0.43132530120481927
723	2016-11-04T17:56:39.244Z	lead	WI	house	WI04	Moore	dem	0.8937329700272479
724	2016-11-04T17:56:39.244Z	lead	WI	house	WI08	Nelson	dem	0.6271186440677966
725	2016-11-04T17:56:39.244Z	lead	WY	house	WY01	Greene	dem	0.5228215767634855
726	2016-11-04T17:56:39.244Z	lead	KS	house	KS01	Marshall	gop	0.7690582959641256
727	2016-11-04T17:56:39.244Z	lead	MO	house	MO02	Wagner	gop	0.7688888888888888
728	2016-11-04T17:56:39.244Z	lead	MO	house	MO08	Smith	gop	0.825531914893617
729	2016-11-04T17:56:39.244Z	lead	TX	house	TX12	Granger	gop	0.8052434456928839
730	2016-11-04T17:56:39.244Z	lead	TX	house	TX21	Smith	gop	0.2823779193205945
731	2016-11-04T17:56:39.244Z	lead	TX	house	TX27	Farenthold	gop	0.6025641025641025
732	2016-11-04T17:56:39.244Z	lead	TX	house	TX04	Ratcliffe	gop	0.4441489361702128
733	2016-11-04T17:56:39.244Z	lead	TX	house	TX06	Barton	gop	0.8207171314741036
734	2016-11-04T17:56:39.244Z	lead	TX	house	TX07	Culberson	gop	0.8289473684210527
735	2016-11-04T17:57:01.490Z	lead	CA	house	CA11	DeSaulnier	dem	0.34743875278396436
736	2016-11-04T17:57:01.490Z	lead	CA	house	CA12	Pelosi	dem	0.5363984674329502
737	2016-11-04T17:57:01.490Z	lead	CA	house	CA14	Speier	dem	0.5230414746543779
738	2016-11-04T17:57:01.490Z	lead	CA	house	CA22	Campos	dem	0.2584856396866841
739	2016-11-04T17:57:01.490Z	lead	CA	house	CA36	Ruiz	dem	0.5350467289719626
740	2016-11-04T17:57:01.490Z	lead	CA	house	CA38	Sanchez	dem	0.5025380710659898
741	2016-11-04T17:57:01.490Z	lead	CA	house	CA51	Vargas	dem	0.5022321428571429
742	2016-11-04T17:57:01.490Z	lead	MN	house	MN04	McCollum	dem	1
743	2016-11-04T17:57:01.490Z	lead	NJ	house	NJ09	Pascrell	dem	0.7588652482269503
744	2016-11-04T17:57:01.490Z	lead	CA	house	CA39	Royce	gop	0.7505938242280285
745	2016-11-04T17:57:01.490Z	lead	CA	house	CA04	McClintock	gop	0.7535612535612536
746	2016-11-04T17:57:01.490Z	lead	NJ	house	NJ04	Smith	gop	0.8081395348837209
747	2016-11-04T17:57:01.490Z	lead	NJ	house	NJ07	Lance	gop	0.297339593114241
771	2016-11-04T17:57:23.523Z	win	MN	house	MN04	McCollum	dem	1
749	2016-11-04T17:57:23.523Z	lead	ME	house	ME01	Pingree	dem	0.25301204819277107
750	2016-11-04T17:57:23.523Z	lead	NY	house	NY09	Clarke	dem	0.8170731707317073
751	2016-11-04T17:57:23.523Z	lead	NY	house	NY21	Stefanik	gop	0.7430167597765364
752	2016-11-04T17:57:23.523Z	lead	OH	house	OH01	Chabot	gop	0.5227722772277228
753	2016-11-04T17:57:23.523Z	lead	OH	house	OH12	Tiberi	gop	0.28399311531841653
754	2016-11-04T17:57:23.523Z	lead	OH	house	OH15	Stivers	gop	0.5482815057283142
755	2016-11-04T17:57:44.782Z	lead	MA	president	MA	Trump	gop	0.7602393005062126
756	2016-11-04T17:57:44.782Z	lead	CT	house	CT02	Courtney	dem	0.7851851851851852
757	2016-11-04T17:57:44.782Z	lead	MA	house	MA01	Neal	dem	0.7509025270758123
758	2016-11-04T17:57:44.782Z	lead	NH	house	NH02	Kuster	dem	0.5187165775401069
759	2016-11-04T17:57:44.782Z	lead	FL	house	FL11	Webster	gop	0.32211538461538464
760	2016-11-04T17:57:44.782Z	lead	FL	house	FL16	Buchanan	gop	0.5644171779141104
761	2016-11-04T17:57:44.782Z	lead	TN	house	TN07	Blackburn	gop	0.8149466192170819
764	2016-11-04T17:58:07.400Z	win	ND	president	ND	Trump	gop	0.7986111111111112
792	2016-11-04T17:58:07.400Z	win	TX	house	TX09	Green	dem	0.5492227979274611
815	2016-11-04T17:58:07.400Z	win	ND	house	ND01	Cramer	gop	0.7986111111111112
765	2016-11-04T17:58:07.400Z	lead	AK	president	AK	Clinton	dem	0.2579185520361991
766	2016-11-04T17:58:07.400Z	lead	AK	house	AK01	Young	gop	0.5
767	2016-11-04T17:59:11.796Z	lead	LA	senate	LAS3	Kennedy	gop	0.516905737704918
768	2016-11-04T17:59:11.796Z	lead	IN	house	IN01	Visclosky	dem	0.5294117647058824
769	2016-11-04T17:59:11.796Z	lead	IN	house	IN03	Schrader	dem	0.2768
770	2016-11-04T17:59:11.796Z	lead	LA	house	LA01	Swider	dem	0.5434380776340111
771	2016-11-04T17:59:11.796Z	lead	MD	house	MD05	Hoyer	dem	0.7802690582959642
772	2016-11-04T17:59:11.796Z	lead	PA	house	PA14	Doyle	dem	0.812933025404157
773	2016-11-04T17:59:11.796Z	lead	IN	house	IN09	Hollingsworth	gop	0.51138353765324
774	2016-11-04T17:59:11.796Z	lead	LA	house	LA03	Angelle	gop	0.26631393298059963
775	2016-11-04T17:59:11.796Z	lead	NV	house	NV04	Hardy	gop	0.6037735849056604
776	2016-11-04T17:59:11.796Z	lead	PA	house	PA10	Marino	gop	0.7649402390438247
777	2016-11-04T17:59:33.927Z	lead	VT	president	VT	Clinton	dem	0.5036231884057971
778	2016-11-04T17:59:33.927Z	lead	UT	senate	UTS3	Snow	dem	0.5085817524841915
779	2016-11-04T17:59:33.927Z	lead	VT	senate	VTS3	Leahy	dem	0.5036231884057971
780	2016-11-04T17:59:33.927Z	lead	MI	house	MI06	Clements	dem	0.7747440273037542
781	2016-11-04T17:59:33.927Z	lead	MS	house	MS02	Thompson	dem	0.5028901734104047
782	2016-11-04T17:59:33.927Z	lead	OK	house	OK02	Harris-Till	dem	0.7897727272727273
783	2016-11-04T17:59:33.927Z	lead	UT	house	UT01	Clemens	dem	0.512589928057554
784	2016-11-04T17:59:33.927Z	lead	VT	house	VT01	Welch	dem	0.5036231884057971
785	2016-11-04T17:59:33.927Z	lead	IA	house	IA04	King	gop	0.7840909090909091
786	2016-11-04T17:59:33.927Z	lead	MI	house	MI03	Amash	gop	0.8167202572347267
787	2016-11-04T17:59:33.927Z	lead	MS	house	MS04	Palazzo	gop	0.8128491620111732
788	2016-11-04T17:59:56.031Z	lead	CA	president	CA	Clinton	dem	0.507706547547185
789	2016-11-04T17:59:56.031Z	lead	VA	president	VA	Clinton	dem	0.5033216100039077
790	2016-11-04T17:59:56.031Z	lead	WY	president	WY	Clinton	dem	0.5062240663900415
791	2016-11-04T17:59:56.031Z	lead	CA	house	CA11	DeSaulnier	dem	0.6325167037861915
792	2016-11-04T17:59:56.031Z	lead	CA	house	CA26	Brownley	dem	0.5175292153589316
793	2016-11-04T17:59:56.031Z	lead	CA	house	CA40	Roybal-Allard	dem	0.5
794	2016-11-04T17:59:56.031Z	lead	CA	house	CA05	Thompson	dem	0.5287958115183246
795	2016-11-04T17:59:56.031Z	lead	NJ	house	NJ12	Watson Coleman	dem	0.5037174721189591
796	2016-11-04T17:59:56.031Z	lead	TX	house	TX20	Castro	dem	0.8745098039215686
797	2016-11-04T17:59:56.031Z	lead	CA	house	CA25	Knight	gop	0.5209713024282561
798	2016-11-04T17:59:56.031Z	lead	KS	house	KS02	Jenkins	gop	0.7633007600434311
799	2016-11-04T17:59:56.031Z	lead	KS	house	KS04	Pompeo	gop	0.6543408360128617
800	2016-11-04T17:59:56.031Z	lead	MO	house	MO03	Luetkemeyer	gop	0.7560240963855421
801	2016-11-04T17:59:56.031Z	lead	MO	house	MO04	Hartzler	gop	0.7582697201017812
802	2016-11-04T17:59:56.031Z	lead	NJ	house	NJ03	MacArthur	gop	0.7810858143607706
803	2016-11-04T17:59:56.031Z	lead	TX	house	TX19	Arrington	gop	0.5445544554455446
804	2016-11-04T17:59:56.031Z	lead	TX	house	TX27	Farenthold	gop	0.7788461538461539
805	2016-11-04T17:59:56.031Z	lead	TX	house	TX31	Carter	gop	1
806	2016-11-04T17:59:56.031Z	lead	VA	house	VA10	Comstock	gop	0.6634615384615384
807	2016-11-04T17:59:56.031Z	lead	VA	house	VA05	Garrett	gop	0.5426829268292683
808	2016-11-04T18:00:20.204Z	win	AK	president	AK	Clinton	dem	0.2579185520361991
845	2016-11-04T18:00:20.204Z	win	AK	house	AK01	Young	gop	0.5
869	2016-11-04T18:00:20.204Z	win	TX	house	TX31	Carter	gop	1
811	2016-11-04T18:00:20.204Z	lead	GA	house	GA03	Ferguson	gop	0.5416666666666666
812	2016-11-04T18:00:41.576Z	lead	MN	president	MN	Trump	gop	0.5308252427184466
813	2016-11-04T18:00:41.576Z	lead	NY	president	NY	Trump	gop	0.5436370882040382
814	2016-11-04T18:00:41.576Z	lead	NY	senate	NYS3	Schumer	dem	0.5288921360255048
815	2016-11-04T18:00:41.576Z	lead	MN	house	MN08	Nolan	dem	0.5024691358024691
816	2016-11-04T18:00:41.576Z	lead	NY	house	NY15	Serrano	dem	0.8728448275862069
817	2016-11-04T18:00:41.576Z	lead	NY	house	NY20	Tonko	dem	0.7095238095238096
818	2016-11-04T18:00:41.576Z	lead	FL	house	FL04	Rutherford	gop	0.25139664804469275
819	2016-11-04T18:00:41.576Z	lead	FL	house	FL06	DeSantis	gop	0.75
820	2016-11-04T18:00:41.576Z	lead	FL	house	FL08	Posey	gop	0.3217821782178218
821	2016-11-04T18:00:41.576Z	lead	MN	house	MN02	Lewis	gop	0.4520547945205479
822	2016-11-04T18:00:41.576Z	lead	OH	house	OH10	Turner	gop	0.5397727272727273
823	2016-11-04T18:00:41.576Z	lead	OH	house	OH04	Jordan	gop	0.3487972508591065
829	2016-11-04T18:01:02.745Z	win	AK	senate	AKS3	Murkowski	gop	0.4004524886877828
825	2016-11-04T18:01:02.745Z	lead	CT	president	CT	Clinton	dem	0.7617689015691869
826	2016-11-04T18:01:02.745Z	lead	ME	president	ME	Clinton	dem	0.3089983022071307
827	2016-11-04T18:01:02.745Z	lead	ME	president	ME1	Clinton	dem	0.3089983022071307
828	2016-11-04T18:01:02.745Z	lead	ME	president	ME2	Clinton	dem	0.3089983022071307
829	2016-11-04T18:01:02.745Z	lead	CT	senate	CTS3	Blumenthal	dem	0.7617689015691869
830	2016-11-04T18:01:02.745Z	lead	AL	senate	ALS3	Shelby	gop	0.5035685963521015
831	2016-11-04T18:01:02.745Z	lead	CT	house	CT01	Larson	dem	0.8148148148148148
832	2016-11-04T18:01:02.745Z	lead	CT	house	CT03	DeLauro	dem	0.8
833	2016-11-04T18:01:02.745Z	lead	MA	house	MA04	Kennedy	dem	0.7772727272727272
834	2016-11-04T18:01:02.745Z	lead	MA	house	MA08	Lynch	dem	0.816
835	2016-11-04T18:01:02.745Z	lead	TN	house	TN09	Cohen	dem	0.9922480620155039
836	2016-11-04T18:01:02.745Z	lead	AL	house	AL03	Rogers	gop	0.7661538461538462
837	2016-11-04T18:01:02.745Z	lead	ME	house	ME02	Poliquin	gop	0.2860520094562648
838	2016-11-04T18:01:02.745Z	lead	TN	house	TN02	Duncan	gop	0.7175141242937854
839	2016-11-04T18:01:02.745Z	lead	TN	house	TN04	DesJarlais	gop	0.75
857	2016-11-04T18:01:46.767Z	win	CT	house	CT03	DeLauro	dem	0.8
872	2016-11-04T18:01:46.767Z	win	PA	house	PA14	Doyle	dem	0.812933025404157
873	2016-11-04T18:01:46.767Z	win	TN	house	TN09	Cohen	dem	0.9922480620155039
843	2016-11-04T18:01:46.767Z	lead	AR	senate	ARS3	Boozman	gop	0.5165745856353591
844	2016-11-04T18:01:46.767Z	lead	AR	house	AR04	Westerman	gop	0.5284916201117319
845	2016-11-04T18:02:07.670Z	lead	CO	house	CO03	Schwartz	dem	0.3016194331983806
846	2016-11-04T18:02:07.670Z	lead	IL	house	IL11	Foster	dem	0.25
847	2016-11-04T18:02:07.670Z	lead	MD	house	MD03	Sarbanes	dem	0.504
848	2016-11-04T18:02:07.670Z	lead	SC	house	SC07	Hyman	dem	0.37694704049844235
849	2016-11-04T18:02:07.670Z	lead	MD	house	MD04	McDermott	gop	0.7235772357723578
850	2016-11-04T18:02:07.670Z	lead	NV	house	NV03	Tarkanian	gop	0.7493975903614458
851	2016-11-04T18:02:07.670Z	lead	SC	house	SC04	Gowdy	gop	0.415929203539823
852	2016-11-04T18:02:07.670Z	lead	SC	house	SC05	Mulvaney	gop	0.2513812154696133
876	2016-11-04T18:02:30.019Z	win	MD	house	MD05	Hoyer	dem	0.8385650224215246
854	2016-11-04T18:02:30.019Z	lead	LA	president	LA	Trump	gop	0.5230532786885246
855	2016-11-04T18:02:30.019Z	lead	IN	house	IN05	Brooks	gop	0.35845896147403683
921	2016-11-04T18:02:52.073Z	win	TX	house	TX02	Poe	gop	0.9050632911392406
857	2016-11-04T18:02:52.073Z	lead	MI	house	MI01	Johnson	dem	0.7861386138613862
858	2016-11-04T18:02:52.073Z	lead	MI	house	MI05	Kildee	dem	0.6543909348441926
859	2016-11-04T18:02:52.073Z	lead	MS	house	MS03	Harper	gop	0.7586872586872587
860	2016-11-04T18:02:52.073Z	lead	OK	house	OK04	Cole	gop	0.7507163323782235
861	2016-11-04T18:02:52.073Z	lead	WI	house	WI06	Grothman	gop	0.5035799522673031
898	2016-11-04T18:03:13.576Z	win	TX	house	TX29	Green	dem	0.9161676646706587
863	2016-11-04T18:03:13.576Z	lead	MO	president	MO	Clinton	dem	0.8130206726319037
864	2016-11-04T18:03:13.576Z	lead	GA	senate	GAS3	Isakson	gop	0.5011102886750555
865	2016-11-04T18:03:13.576Z	lead	KS	senate	KSS3	Moran	gop	0.8248362289945884
866	2016-11-04T18:03:13.576Z	lead	MO	senate	MOS3	Blunt	gop	0.8111693921629127
867	2016-11-04T18:03:13.576Z	lead	CA	house	CA03	Garamendi	dem	0.29525483304042177
868	2016-11-04T18:03:13.576Z	lead	CA	house	CA52	Peters	dem	0.5659955257270693
869	2016-11-04T18:03:13.576Z	lead	CA	house	CA53	Davis	dem	0.6068548387096774
870	2016-11-04T18:03:13.576Z	lead	MO	house	MO01	Clay	dem	0.7874493927125507
871	2016-11-04T18:03:13.576Z	lead	VA	house	VA03	Scott	dem	0.8028169014084507
872	2016-11-04T18:03:13.576Z	lead	CA	house	CA42	Calvert	gop	0.5617433414043583
873	2016-11-04T18:03:13.576Z	lead	CA	house	CA43	Navarro	gop	0.509915014164306
874	2016-11-04T18:03:13.576Z	lead	GA	house	GA06	Price	gop	0.6310679611650486
875	2016-11-04T18:03:13.576Z	lead	KS	house	KS03	Yoder	gop	0.7929936305732485
876	2016-11-04T18:03:13.576Z	lead	KS	house	KS04	Pompeo	gop	0.8971061093247589
877	2016-11-04T18:03:13.576Z	lead	MO	house	MO06	Graves	gop	0.8495762711864406
878	2016-11-04T18:03:13.576Z	lead	MO	house	MO07	Long	gop	0.9078498293515358
879	2016-11-04T18:03:13.576Z	lead	NJ	house	NJ02	LoBiondo	gop	0.6342756183745583
880	2016-11-04T18:03:13.576Z	lead	NJ	house	NJ07	Lance	gop	0.5727699530516432
881	2016-11-04T18:03:13.576Z	lead	VA	house	VA04	Wade	gop	0.5038461538461538
882	2016-11-04T18:03:13.576Z	lead	VA	house	VA09	Griffith	gop	0.5765027322404371
886	2016-11-04T18:03:35.930Z	win	MN	president	MN	Trump	gop	0.5308252427184466
915	2016-11-04T18:03:35.930Z	win	NY	house	NY18	Maloney	dem	0.740495867768595
885	2016-11-04T18:03:35.930Z	lead	NC	president	NC	Clinton	dem	0.503698224852071
886	2016-11-04T18:03:35.930Z	lead	TX	president	TX	Clinton	dem	0.7936721231370633
887	2016-11-04T18:03:35.930Z	lead	WV	president	WV	Clinton	dem	0.5364880273660205
888	2016-11-04T18:03:35.930Z	lead	NC	senate	NCS3	Burr	gop	0.5014792899408284
889	2016-11-04T18:03:35.930Z	lead	NC	house	NC04	Price	dem	0.26373626373626374
890	2016-11-04T18:03:35.930Z	lead	TX	house	TX35	Doggett	dem	0.5881006864988558
891	2016-11-04T18:03:35.930Z	lead	KY	house	KY04	Massie	gop	0.5101289134438306
892	2016-11-04T18:03:35.930Z	lead	NC	house	NC11	Meadows	gop	0.8149466192170819
893	2016-11-04T18:03:35.930Z	lead	NC	house	NC03	Jones	gop	0.5932203389830508
894	2016-11-04T18:03:35.930Z	lead	TX	house	TX01	Gohmert	gop	0.6710526315789473
895	2016-11-04T18:03:35.930Z	lead	TX	house	TX10	McCaul	gop	0.5985748218527316
896	2016-11-04T18:03:35.930Z	lead	TX	house	TX13	Thornberry	gop	0.8
897	2016-11-04T18:03:35.930Z	lead	TX	house	TX17	Flores	gop	0.5047846889952153
898	2016-11-04T18:03:35.930Z	lead	TX	house	TX24	Marchant	gop	0.76953125
899	2016-11-04T18:03:35.930Z	lead	TX	house	TX25	Williams	gop	0.9197994987468672
